dataset,model,percent,dim,score
kuhar,fft-tae,25,86,0.7962441314553992
kuhar,fft-tae,25,84,0.6830985915492958
kuhar,fft-tae,25,15,0.634037558685446
kuhar,fft-tae,25,88,0.7112676056338029
kuhar,fft-tae,25,90,0.6394366197183098
kuhar,fft-tae,25,83,0.6525821596244131
kuhar,fft-tae,25,19,0.6455399061032864
kuhar,fft-tae,25,86,0.5915492957746479
kuhar,fft-tae,25,89,0.7342723004694836
kuhar,fft-tae,25,90,0.5678403755868544
kuhar,fft-tae,25,86,0.6798122065727699
kuhar,fft-tae,25,85,0.6913145539906104
kuhar,fft-tae,25,27,0.7605633802816901
kuhar,fft-tae,25,88,0.5830985915492959
kuhar,fft-tae,25,86,0.6394366197183098
kuhar,fft-tae,25,83,0.5481220657276996
kuhar,fft-tae,25,89,0.7673708920187793
kuhar,fft-tae,25,81,0.7211267605633803
kuhar,fft-tae,25,84,0.7161971830985915
kuhar,fft-tae,25,90,0.6131455399061033
kuhar,fft-tae,25,87,0.5727699530516432
kuhar,fft-tae,25,85,0.607981220657277
kuhar,fft-tae,25,82,0.7204225352112676
kuhar,fft-tae,25,88,0.642018779342723
kuhar,fft-tae,25,89,0.6150234741784038
kuhar,fft-tae,25,90,0.5643192488262911
kuhar,fft-tae,25,81,0.636150234741784
kuhar,fft-tae,25,84,0.6553990610328639
kuhar,fft-tae,25,22,0.6349765258215962
kuhar,fft-tae,25,86,0.7234741784037559
kuhar,fft-tae,25,80,0.6133802816901408
kuhar,fft-tae,25,83,0.6964788732394366
kuhar,fft-tae,25,79,0.6497652582159624
kuhar,fft-tae,25,87,0.6563380281690141
kuhar,fft-tae,25,85,0.6267605633802817
kuhar,fft-tae,25,78,0.6995305164319249
kuhar,fft-tae,25,90,0.6056338028169014
kuhar,fft-tae,25,82,0.6612676056338027
kuhar,fft-tae,25,90,0.6915492957746479
kuhar,fft-tae,25,87,0.6450704225352113
kuhar,fft-tae,25,84,0.7014084507042254
kuhar,fft-tae,25,80,0.6408450704225352
kuhar,fft-tae,25,88,0.7255868544600939
kuhar,fft-tae,25,82,0.6474178403755868
kuhar,fft-tae,25,90,0.6267605633802817
kuhar,fft-tae,25,85,0.6870892018779343
kuhar,fft-tae,25,78,0.7126760563380281
kuhar,fft-tae,25,86,0.7077464788732395
kuhar,fft-tae,25,90,0.6908450704225352
kuhar,fft-tae,25,80,0.7746478873239437
kuhar,fft-tae,25,17,0.6690140845070423
kuhar,fft-tae,25,83,0.7161971830985915
kuhar,fft-tae,25,77,0.647887323943662
kuhar,fft-tae,25,87,0.6847417840375586
kuhar,fft-tae,25,30,0.6291079812206573
kuhar,fft-tae,25,80,0.6964788732394366
kuhar,fft-tae,25,76,0.6518779342723005
kuhar,fft-tae,25,79,0.6431924882629108
kuhar,fft-tae,25,76,0.6197183098591549
kuhar,fft-tae,25,81,0.7230046948356808
kuhar,fft-tae,25,78,0.6150234741784038
kuhar,fft-tae,25,80,0.7183098591549296
kuhar,fft-tae,25,82,0.7112676056338028
kuhar,fft-tae,25,77,0.6361502347417841
kuhar,fft-tae,25,83,0.6220657276995305
kuhar,fft-tae,25,75,0.6438967136150235
kuhar,fft-tae,25,79,0.7347417840375587
kuhar,fft-tae,25,85,0.6549295774647887
kuhar,fft-tae,25,81,0.672300469483568
kuhar,fft-tae,25,77,0.6629107981220658
kuhar,fft-tae,25,83,0.6429577464788733
kuhar,fft-tae,25,85,0.5892018779342723
kuhar,fft-tae,25,80,0.6464788732394366
kuhar,fft-tae,25,87,0.7338028169014085
kuhar,fft-tae,25,75,0.6431924882629108
kuhar,fft-tae,25,84,0.7105633802816902
kuhar,fft-tae,25,39,0.7053990610328638
kuhar,fft-tae,25,78,0.6953051643192488
kuhar,fft-tae,25,82,0.6943661971830987
kuhar,fft-tae,25,88,0.6103286384976526
kuhar,fft-tae,25,12,0.6300469483568075
kuhar,fft-tae,25,73,0.7011737089201877
kuhar,fft-tae,25,76,0.648356807511737
kuhar,fft-tae,25,80,0.6901408450704226
kuhar,fft-tae,25,85,0.7002347417840374
kuhar,fft-tae,25,90,0.6924882629107981
kuhar,fft-tae,25,87,0.6784037558685446
kuhar,fft-tae,25,82,0.6173708920187794
kuhar,fft-tae,25,78,0.6899061032863849
kuhar,fft-tae,25,24,0.6664319248826291
kuhar,fft-tae,25,43,0.7272300469483568
kuhar,fft-tae,25,86,0.6551643192488262
kuhar,fft-tae,25,84,0.684507042253521
kuhar,fft-tae,25,89,0.6056338028169014
kuhar,fft-tae,25,81,0.6892018779342723
kuhar,fft-tae,25,74,0.6269953051643192
kuhar,fft-tae,25,79,0.6284037558685446
kuhar,fft-tae,25,83,0.6772300469483568
kuhar,fft-tae,25,86,0.7676056338028168
kuhar,fft-tae,25,76,0.6187793427230047
kuhar,fft-tae,25,88,0.5927230046948357
kuhar,fft-tae,25,72,0.6528169014084508
kuhar,fft-tae,25,78,0.6169014084507042
kuhar,fft-tae,25,90,0.6753521126760563
kuhar,fft-tae,25,81,0.7312206572769954
kuhar,fft-tae,25,83,0.6901408450704225
kuhar,fft-tae,25,46,0.6220657276995305
kuhar,fft-tae,25,87,0.6471830985915492
kuhar,fft-tae,25,86,0.6699530516431925
kuhar,fft-tae,25,89,0.6870892018779342
kuhar,fft-tae,25,5,0.5922535211267606
kuhar,fft-tae,25,36,0.6446009389671361
kuhar,fft-tae,25,85,0.5868544600938967
kuhar,fft-tae,25,90,0.6161971830985916
kuhar,fft-tae,25,88,0.657981220657277
kuhar,fft-tae,25,80,0.6826291079812207
kuhar,fft-tae,25,75,0.6115023474178403
kuhar,fft-tae,25,77,0.6809859154929578
kuhar,fft-tae,25,82,0.6619718309859156
kuhar,fft-tae,25,86,0.6915492957746479
kuhar,fft-tae,25,85,0.6615023474178404
kuhar,fft-tae,25,84,0.6619718309859155
kuhar,fft-tae,25,83,0.6455399061032864
kuhar,fft-tae,25,87,0.6800469483568075
kuhar,fft-tae,25,90,0.6072769953051644
kuhar,fft-tae,25,80,0.7211267605633803
kuhar,fft-tae,25,84,0.6530516431924882
kuhar,fft-tae,25,88,0.6737089201877934
kuhar,fft-tae,25,86,0.6610328638497653
kuhar,fft-tae,25,82,0.7225352112676056
kuhar,fft-tae,25,79,0.657981220657277
kuhar,fft-tae,25,84,0.6814553990610329
kuhar,fft-tae,25,88,0.7119718309859155
kuhar,fft-tae,25,81,0.631924882629108
kuhar,fft-tae,25,85,0.6694835680751174
kuhar,fft-tae,25,90,0.5455399061032864
kuhar,fft-tae,25,78,0.6354460093896713
kuhar,fft-tae,25,82,0.6544600938967136
kuhar,fft-tae,25,86,0.6715962441314554
kuhar,fft-tae,25,88,0.6753521126760563
kuhar,fft-tae,25,90,0.7239436619718309
kuhar,fft-tae,25,80,0.6687793427230047
kuhar,fft-tae,25,83,0.653755868544601
kuhar,fft-tae,25,76,0.72018779342723
kuhar,fft-tae,25,79,0.6751173708920188
kuhar,fft-tae,25,86,0.7187793427230047
kuhar,fft-tae,25,84,0.6676056338028169
kuhar,fft-tae,25,89,0.705868544600939
kuhar,fft-tae,25,81,0.6971830985915493
kuhar,fft-tae,25,77,0.6537558685446009
kuhar,fft-tae,25,87,0.614319248826291
kuhar,fft-tae,25,83,0.697887323943662
kuhar,fft-tae,25,89,0.7091549295774648
kuhar,fft-tae,25,74,0.694131455399061
kuhar,fft-tae,25,85,0.6788732394366197
kuhar,fft-tae,25,79,0.6431924882629108
kuhar,fft-tae,25,81,0.6340375586854461
kuhar,fft-tae,25,90,0.6025821596244132
kuhar,fft-tae,25,87,0.7159624413145539
kuhar,fft-tae,25,77,0.652112676056338
kuhar,fft-tae,25,83,0.5765258215962442
kuhar,fft-tae,25,73,0.6666666666666666
kuhar,fft-tae,25,88,0.596244131455399
kuhar,fft-tae,25,85,0.6408450704225352
kuhar,fft-tae,25,81,0.6356807511737089
kuhar,fft-tae,25,75,0.6375586854460095
kuhar,fft-tae,25,79,0.6619718309859155
kuhar,fft-tae,25,90,0.7516431924882628
kuhar,fft-tae,25,84,0.6507042253521127
kuhar,fft-tae,25,82,0.6924882629107981
kuhar,fft-tae,25,86,0.5474178403755868
kuhar,fft-tae,25,88,0.6725352112676056
kuhar,fft-tae,25,78,0.6666666666666666
kuhar,fft-tae,25,76,0.6572769953051644
kuhar,fft-tae,25,80,0.7539906103286386
kuhar,fft-tae,25,84,0.7056338028169015
kuhar,fft-tae,25,86,0.646244131455399
kuhar,fft-tae,25,90,0.6765258215962442
kuhar,fft-tae,25,82,0.7509389671361502
kuhar,fft-tae,25,88,0.687793427230047
kuhar,fft-tae,25,74,0.703755868544601
kuhar,fft-tae,25,72,0.6286384976525822
kuhar,fft-tae,25,78,0.6363849765258217
kuhar,fft-tae,25,86,0.6150234741784038
kuhar,fft-tae,25,90,0.6173708920187794
kuhar,fft-tae,25,80,0.6969483568075117
kuhar,fft-tae,25,82,0.6948356807511737
kuhar,fft-tae,25,77,0.5899061032863849
kuhar,fft-tae,25,84,0.7234741784037559
kuhar,fft-tae,25,87,0.741549295774648
kuhar,fft-tae,25,90,0.6129107981220657
kuhar,fft-tae,25,83,0.6962441314553991
kuhar,fft-tae,25,76,0.7523474178403756
kuhar,fft-tae,25,81,0.6267605633802817
kuhar,fft-tae,25,85,0.5511737089201878
kuhar,fft-tae,25,88,0.5661971830985916
kuhar,fft-tae,25,79,0.6565727699530516
kuhar,fft-tae,25,72,0.689906103286385
kuhar,fft-tae,25,86,0.6960093896713614
kuhar,fft-tae,25,74,0.6511737089201879
kuhar,fft-tae,25,89,0.6812206572769954
kuhar,fft-tae,25,84,0.6830985915492958
kuhar,fft-tae,25,80,0.6868544600938967
kuhar,fft-tae,25,82,0.634037558685446
kuhar,fft-tae,25,78,0.7227699530516432
kuhar,fft-tae,25,75,0.6314553990610329
kuhar,fft-tae,25,88,0.7204225352112676
kuhar,fft-tae,25,33,0.6561032863849765
kuhar,fft-tae,25,84,0.723943661971831
kuhar,fft-tae,25,90,0.6901408450704226
kuhar,fft-tae,25,71,0.6852112676056338
kuhar,fft-tae,25,87,0.6549295774647887
kuhar,fft-tae,25,81,0.5976525821596244
kuhar,fft-tae,25,76,0.6572769953051644
kuhar,fft-tae,25,86,0.7422535211267605
kuhar,fft-tae,25,83,0.7488262910798121
kuhar,fft-tae,25,79,0.680281690140845
kuhar,fft-tae,25,41,0.7044600938967136
kuhar,fft-tae,25,90,0.6617370892018779
kuhar,fft-tae,25,88,0.6431924882629109
kuhar,fft-tae,25,85,0.6497652582159625
kuhar,fft-tae,25,77,0.6291079812206573
kuhar,fft-tae,25,82,0.6342723004694836
kuhar,fft-tae,25,73,0.6469483568075118
kuhar,fft-tae,25,80,0.6335680751173709
kuhar,fft-tae,25,70,0.6683098591549295
kuhar,fft-tae,25,26,0.6788732394366197
kuhar,fft-tae,25,86,0.7136150234741784
kuhar,fft-tae,25,89,0.7065727699530516
kuhar,fft-tae,25,83,0.6077464788732394
kuhar,fft-tae,25,75,0.6924882629107981
kuhar,fft-tae,25,78,0.6720657276995305
kuhar,fft-tae,25,84,0.5938967136150235
kuhar,fft-tae,25,81,0.6596244131455398
kuhar,fft-tae,25,10,0.687793427230047
kuhar,fft-tae,25,87,0.7124413145539907
kuhar,fft-tae,25,77,0.6746478873239437
kuhar,fft-tae,25,90,0.6384976525821596
kuhar,fft-tae,25,73,0.6713615023474179
kuhar,fft-tae,25,85,0.7035211267605633
kuhar,fft-tae,25,88,0.6690140845070423
kuhar,fft-tae,25,80,0.6424882629107982
kuhar,fft-tae,25,82,0.7051643192488263
kuhar,fft-tae,25,79,0.6542253521126761
kuhar,fft-tae,25,90,0.6948356807511737
kuhar,fft-tae,25,75,0.6762910798122065
kuhar,fft-tae,25,84,0.5572769953051642
kuhar,fft-tae,25,86,0.6816901408450705
kuhar,fft-tae,25,71,0.6643192488262911
kuhar,fft-tae,25,88,0.646244131455399
kuhar,fft-tae,25,82,0.6516431924882629
kuhar,fft-tae,25,79,0.7178403755868545
kuhar,fft-tae,25,77,0.6769953051643192
kuhar,fft-tae,25,86,0.7007042253521126
kuhar,fft-tae,25,83,0.7185446009389672
kuhar,fft-tae,25,90,0.652112676056338
kuhar,fft-tae,25,74,0.636150234741784
kuhar,fft-tae,25,85,0.6147887323943663
kuhar,fft-tae,25,69,0.5610328638497653
kuhar,fft-tae,25,88,0.6582159624413146
kuhar,fft-tae,25,81,0.7119718309859155
kuhar,fft-tae,25,76,0.6450704225352113
kuhar,fft-tae,25,87,0.7434272300469484
kuhar,fft-tae,25,79,0.6617370892018779
kuhar,fft-tae,25,84,0.7232394366197183
kuhar,fft-tae,25,81,0.6788732394366198
kuhar,fft-tae,25,73,0.6607981220657277
kuhar,fft-tae,25,90,0.5934272300469484
kuhar,fft-tae,25,78,0.646244131455399
kuhar,fft-tae,25,83,0.6807511737089202
kuhar,fft-tae,25,89,0.6314553990610329
kuhar,fft-tae,25,37,0.7312206572769953
kuhar,fft-tae,25,86,0.7133802816901409
kuhar,fft-tae,25,80,0.6950704225352112
kuhar,fft-tae,25,19,0.6431924882629108
kuhar,fft-tae,25,75,0.6237089201877934
kuhar,fft-tae,25,88,0.6126760563380281
kuhar,fft-tae,25,71,0.6244131455399061
kuhar,fft-tae,25,85,0.726525821596244
kuhar,fft-tae,25,77,0.6100938967136149
kuhar,fft-tae,25,82,0.6737089201877934
kuhar,fft-tae,25,90,0.6443661971830985
kuhar,fft-tae,25,84,0.6178403755868545
kuhar,fft-tae,25,87,0.6901408450704226
kuhar,fft-tae,25,81,0.7089201877934272
kuhar,fft-tae,25,72,0.6267605633802817
kuhar,fft-tae,25,83,0.7605633802816901
kuhar,fft-tae,25,79,0.6455399061032864
kuhar,fft-tae,25,69,0.7068075117370892
kuhar,fft-tae,25,76,0.643661971830986
kuhar,fft-tae,25,89,0.6619718309859155
kuhar,fft-tae,25,48,0.6352112676056338
kuhar,fft-tae,25,86,0.678169014084507
kuhar,fft-tae,25,74,0.6903755868544601
kuhar,fft-tae,25,90,0.631924882629108
kuhar,fft-tae,25,85,0.7091549295774648
kuhar,fft-tae,25,80,0.7115023474178404
kuhar,fft-tae,25,78,0.669718309859155
kuhar,fft-tae,25,88,0.7023474178403755
kuhar,fft-tae,25,83,0.7354460093896713
kuhar,fft-tae,25,87,0.6089201877934272
kuhar,fft-tae,25,31,0.6354460093896714
kuhar,fft-tae,25,81,0.6650234741784037
kuhar,fft-tae,25,76,0.6455399061032864
kuhar,fft-tae,25,90,0.7183098591549296
kuhar,fft-tae,25,44,0.6553990610328638
kuhar,fft-tae,25,84,0.6009389671361502
kuhar,fft-tae,25,78,0.7246478873239437
kuhar,fft-tae,25,82,0.6352112676056338
kuhar,fft-tae,25,85,0.733568075117371
kuhar,fft-tae,25,8,0.5654929577464789
kuhar,fft-tae,25,87,0.7279342723004695
kuhar,fft-tae,25,73,0.7176056338028168
kuhar,fft-tae,25,80,0.6225352112676057
kuhar,fft-tae,25,70,0.6342723004694836
kuhar,fft-tae,25,21,0.6173708920187794
kuhar,fft-tae,25,88,0.7110328638497653
kuhar,fft-tae,25,90,0.7169014084507042
kuhar,fft-tae,25,77,0.6323943661971831
kuhar,fft-tae,25,85,0.5727699530516432
kuhar,fft-tae,25,75,0.604225352112676
kuhar,fft-tae,25,81,0.6593896713615023
kuhar,fft-tae,25,86,0.644131455399061
kuhar,fft-tae,25,88,0.6279342723004695
kuhar,fft-tae,25,79,0.6751173708920188
kuhar,fft-tae,25,72,0.6624413145539906
kuhar,fft-tae,25,51,0.6420187793427231
kuhar,fft-tae,25,89,0.6338028169014084
kuhar,fft-tae,25,77,0.6561032863849764
kuhar,fft-tae,25,68,0.6870892018779342
kuhar,fft-tae,25,2,0.5258215962441315
kuhar,fft-tae,25,86,0.7082159624413146
kuhar,fft-tae,25,75,0.6995305164319249
kuhar,fft-tae,25,82,0.6927230046948357
kuhar,fft-tae,25,90,0.6234741784037559
kuhar,fft-convae,25,68,0.734037558685446
kuhar,fft-convae,25,76,0.6793427230046948
kuhar,fft-convae,25,24,0.7338028169014085
kuhar,fft-convae,25,17,0.6868544600938967
kuhar,fft-convae,25,44,0.6779342723004695
kuhar,fft-convae,25,89,0.6924882629107981
kuhar,fft-convae,25,87,0.7535211267605634
kuhar,fft-convae,25,55,0.776056338028169
kuhar,fft-convae,25,64,0.6009389671361502
kuhar,fft-convae,25,66,0.7392018779342723
kuhar,fft-convae,25,68,0.5352112676056338
kuhar,fft-convae,25,87,0.6866197183098592
kuhar,fft-convae,25,37,0.7497652582159624
kuhar,fft-convae,25,25,0.6572769953051644
kuhar,fft-convae,25,46,0.2323943661971831
kuhar,fft-convae,25,42,0.8049295774647888
kuhar,fft-convae,25,53,0.7575117370892019
kuhar,fft-convae,25,19,0.1666666666666666
kuhar,fft-convae,25,59,0.7523474178403755
kuhar,fft-convae,25,24,0.1666666666666666
kuhar,fft-convae,25,80,0.6197183098591549
kuhar,fft-convae,25,36,0.7394366197183099
kuhar,fft-convae,25,5,0.6596244131455399
kuhar,fft-convae,25,2,0.739906103286385
kuhar,fft-convae,25,37,0.7291079812206573
kuhar,fft-convae,25,47,0.6176056338028169
kuhar,fft-convae,25,77,0.6291079812206573
kuhar,fft-convae,25,30,0.7537558685446009
kuhar,fft-convae,25,8,0.637793427230047
kuhar,fft-convae,25,51,0.6044600938967136
kuhar,fft-convae,25,59,0.6593896713615024
kuhar,fft-convae,25,54,0.7213615023474178
kuhar,fft-convae,25,41,0.6338028169014085
kuhar,fft-convae,25,70,0.7194835680751174
kuhar,fft-convae,25,31,0.8197183098591548
kuhar,fft-convae,25,60,0.7323943661971832
kuhar,fft-convae,25,71,0.6734741784037559
kuhar,fft-convae,25,10,0.6014084507042253
kuhar,fft-convae,25,30,0.751643192488263
kuhar,fft-convae,25,13,0.7528169014084507
kuhar,fft-convae,25,31,0.6830985915492958
kuhar,fft-convae,25,18,0.6237089201877934
kuhar,fft-convae,25,42,0.7065727699530517
kuhar,fft-convae,25,25,0.6924882629107981
kuhar,fft-convae,25,35,0.7997652582159624
kuhar,fft-convae,25,50,0.7408450704225352
kuhar,fft-convae,25,20,0.7321596244131454
kuhar,fft-convae,25,41,0.6431924882629108
kuhar,fft-convae,25,33,0.7760563380281691
kuhar,fft-convae,25,15,0.7575117370892018
kuhar,fft-convae,25,22,0.1666666666666666
kuhar,fft-convae,25,48,0.6915492957746479
kuhar,fft-convae,25,65,0.5915492957746479
kuhar,fft-convae,25,28,0.7237089201877934
kuhar,fft-convae,25,38,0.771830985915493
kuhar,fft-convae,25,44,0.8309859154929577
kuhar,fft-convae,25,28,0.7274647887323943
kuhar,fft-convae,25,57,0.7866197183098592
kuhar,fft-convae,25,81,0.805868544600939
kuhar,fft-convae,25,62,0.742018779342723
kuhar,fft-convae,25,3,0.5586854460093896
kuhar,fft-convae,25,45,0.6455399061032864
kuhar,fft-convae,25,74,0.1666666666666666
kuhar,fft-convae,25,39,0.6732394366197183
kuhar,fft-convae,25,90,0.1666666666666666
kuhar,fft-convae,25,79,0.7673708920187793
kuhar,fft-convae,25,34,0.5422535211267606
kuhar,fft-convae,25,84,0.676056338028169
kuhar,fft-convae,25,52,0.6103286384976526
kuhar,fft-convae,25,84,0.7870892018779343
kuhar,fft-convae,25,56,0.7136150234741784
kuhar,fft-convae,25,22,0.726056338028169
kuhar,fft-convae,25,43,0.6854460093896714
kuhar,fft-convae,25,68,0.7032863849765258
kuhar,fft-convae,25,48,0.7464788732394366
kuhar,fft-convae,25,10,0.7150234741784037
kuhar,fft-convae,25,63,0.8089201877934272
kuhar,fft-convae,25,32,0.602112676056338
kuhar,fft-convae,25,39,0.8082159624413146
kuhar,fft-convae,25,27,0.7187793427230047
kuhar,fft-convae,25,62,0.7424882629107981
kuhar,fft-convae,25,49,0.8204225352112676
kuhar,fft-convae,25,73,0.7650234741784038
kuhar,fft-convae,25,54,0.1666666666666666
kuhar,fft-convae,25,46,0.7373239436619718
kuhar,fft-convae,25,15,0.6380281690140845
kuhar,fft-convae,25,49,0.7471830985915493
kuhar,fft-convae,25,58,0.6467136150234742
kuhar,fft-convae,25,44,0.7173708920187793
kuhar,fft-convae,25,37,0.6431924882629108
kuhar,fft-convae,25,51,0.7223004694835681
kuhar,fft-convae,25,41,0.6807511737089202
kuhar,fft-convae,25,26,0.6995305164319248
kuhar,fft-convae,25,35,0.7870892018779342
kuhar,fft-convae,25,22,0.5845070422535211
kuhar,fft-convae,25,30,0.7624413145539906
kuhar,fft-convae,25,66,0.5328638497652582
kuhar,fft-convae,25,55,0.6011737089201878
kuhar,fft-convae,25,53,0.5577464788732394
kuhar,fft-convae,25,20,0.5845070422535211
kuhar,fft-convae,25,46,0.5070422535211268
kuhar,fft-convae,25,60,0.6525821596244131
kuhar,fft-convae,25,16,0.6314553990610329
kuhar,fft-convae,25,24,0.4295774647887324
kuhar,fft-convae,25,39,0.6854460093896714
kuhar,fft-convae,25,12,0.6828638497652583
kuhar,fft-convae,25,33,0.7612676056338028
kuhar,fft-convae,25,50,0.6746478873239437
kuhar,fft-convae,25,69,0.6596244131455399
kuhar,fft-convae,25,43,0.6619718309859155
kuhar,fft-convae,25,29,0.7417840375586854
kuhar,fft-convae,25,36,0.6368544600938966
kuhar,fft-convae,25,7,0.1666666666666666
kuhar,fft-convae,25,44,0.1666666666666666
kuhar,fft-convae,25,66,0.6612676056338028
kuhar,fft-convae,25,41,0.6431924882629108
kuhar,fft-convae,25,61,0.7924882629107981
kuhar,fft-convae,25,58,0.7307511737089202
kuhar,fft-convae,25,32,0.7751173708920188
kuhar,fft-convae,25,56,0.6126760563380281
kuhar,fft-convae,25,48,0.6267605633802817
kuhar,fft-convae,25,19,0.6823943661971831
kuhar,fft-convae,25,73,0.6291079812206573
kuhar,fft-convae,25,40,0.7795774647887324
kuhar,fft-convae,25,37,0.6934272300469484
kuhar,fft-convae,25,71,0.8065727699530518
kuhar,fft-convae,25,13,0.5868544600938967
kuhar,fft-convae,25,64,0.1666666666666666
kuhar,fft-convae,25,25,0.6917840375586854
kuhar,fft-convae,25,52,0.7953051643192488
kuhar,fft-convae,25,34,0.6056338028169014
kuhar,fft-convae,25,27,0.6103286384976526
kuhar,fft-convae,25,23,0.7194835680751173
kuhar,fft-convae,25,77,0.7161971830985915
kuhar,fft-convae,25,46,0.7316901408450704
kuhar,fft-convae,25,30,0.6302816901408449
kuhar,fft-convae,25,17,0.7488262910798122
kuhar,fft-convae,25,50,0.7370892018779343
kuhar,fft-convae,25,87,0.7255868544600939
kuhar,fft-convae,25,54,0.6061032863849765
kuhar,fft-convae,25,43,0.7403755868544601
kuhar,fft-convae,25,5,0.1666666666666666
kuhar,fft-convae,25,35,0.6971830985915493
kuhar,fft-convae,25,38,0.5892018779342723
kuhar,fft-convae,25,47,0.7528169014084507
kuhar,fft-convae,25,63,0.8049295774647888
kuhar,fft-convae,25,67,0.8105633802816902
kuhar,fft-convae,25,59,0.7293427230046949
kuhar,fft-convae,25,64,0.7049295774647887
kuhar,fft-convae,25,75,0.7502347417840376
kuhar,fft-convae,25,70,0.7140845070422535
kuhar,fft-convae,25,80,0.7539906103286385
kuhar,fft-convae,25,84,0.6713615023474179
kuhar,fft-convae,25,68,0.7748826291079812
kuhar,fft-convae,25,52,0.6434272300469484
kuhar,fft-convae,25,82,0.7990610328638498
kuhar,fft-convae,25,57,0.8093896713615024
kuhar,fft-convae,25,45,0.7535211267605633
kuhar,fft-convae,25,78,0.6161971830985916
kuhar,fft-convae,25,32,0.6953051643192488
kuhar,fft-convae,25,66,0.7316901408450704
kuhar,fft-convae,25,61,0.7866197183098592
kuhar,fft-convae,25,72,0.7643192488262911
kuhar,fft-convae,25,21,0.7154929577464789
kuhar,fft-convae,25,42,0.7903755868544601
kuhar,fft-convae,25,90,0.7988262910798121
kuhar,fft-convae,25,56,0.7870892018779343
kuhar,fft-convae,25,28,0.786150234741784
kuhar,fft-convae,25,48,0.6690140845070423
kuhar,fft-convae,25,38,0.823943661971831
kuhar,fft-convae,25,75,0.6492957746478873
kuhar,fft-convae,25,87,0.7
kuhar,fft-convae,25,53,0.5563380281690141
kuhar,fft-convae,25,68,0.6673708920187794
kuhar,fft-convae,25,35,0.6833333333333332
kuhar,fft-convae,25,50,0.6807511737089202
kuhar,fft-convae,25,37,0.7521126760563379
kuhar,fft-convae,25,40,0.7875586854460094
kuhar,fft-convae,25,30,0.5704225352112676
kuhar,fft-convae,25,39,0.6549295774647887
kuhar,fft-convae,25,33,0.7330985915492957
kuhar,fft-convae,25,44,0.7870892018779343
kuhar,fft-convae,25,26,0.673943661971831
kuhar,fft-convae,25,18,0.7467136150234742
kuhar,fft-convae,25,24,0.6009389671361502
kuhar,fft-convae,25,31,0.7605633802816902
kuhar,fft-convae,25,41,0.7481220657276995
kuhar,fft-convae,25,47,0.1666666666666666
kuhar,fft-convae,25,36,0.1666666666666666
kuhar,fft-convae,25,45,0.7692488262910797
kuhar,fft-convae,25,29,0.7082159624413146
kuhar,fft-convae,25,49,0.6126760563380281
kuhar,fft-convae,25,38,0.7084507042253521
kuhar,fft-convae,25,13,0.5868544600938967
kuhar,fft-convae,25,10,0.7023474178403757
kuhar,fft-convae,25,55,0.8025821596244131
kuhar,fft-convae,25,42,0.7316901408450703
kuhar,fft-convae,25,34,0.7434272300469484
kuhar,fft-convae,25,21,0.6431924882629108
kuhar,fft-convae,25,26,0.6100938967136149
kuhar,fft-convae,25,59,0.7237089201877934
kuhar,fft-convae,25,51,0.6795774647887323
kuhar,fft-convae,25,32,0.748356807511737
kuhar,fft-convae,25,16,0.647887323943662
kuhar,fft-convae,25,40,0.6551643192488263
kuhar,fft-convae,25,44,0.5183098591549296
kuhar,fft-convae,25,48,0.5340375586854461
kuhar,fft-convae,25,2,0.6408450704225352
kuhar,fft-convae,25,27,0.6384976525821596
kuhar,fft-convae,25,24,0.7394366197183099
kuhar,fft-convae,25,36,0.6657276995305164
kuhar,fft-convae,25,8,0.6316901408450704
kuhar,fft-convae,25,46,0.1666666666666666
kuhar,fft-convae,25,57,0.6009389671361502
kuhar,fft-convae,25,53,0.7969483568075117
kuhar,fft-convae,25,43,0.6281690140845071
kuhar,fft-convae,25,39,0.7889671361502348
kuhar,fft-convae,25,34,0.7769953051643192
kuhar,fft-convae,25,29,0.6286384976525821
kuhar,fft-convae,25,20,0.6767605633802817
kuhar,fft-convae,25,50,0.7204225352112676
kuhar,fft-convae,25,55,0.7352112676056338
kuhar,fft-convae,25,31,0.6772300469483568
kuhar,fft-convae,25,41,0.7507042253521126
kuhar,fft-convae,25,22,0.7136150234741784
kuhar,fft-convae,25,52,0.7140845070422535
kuhar,fft-convae,25,38,0.7253521126760564
kuhar,fft-convae,25,45,0.5985915492957746
kuhar,fft-convae,25,15,0.6737089201877934
kuhar,fft-convae,25,47,0.7967136150234742
kuhar,fft-convae,25,61,0.7467136150234742
kuhar,fft-convae,25,18,0.6197183098591549
kuhar,fft-convae,25,33,0.7333333333333334
kuhar,fft-convae,25,36,0.7964788732394366
kuhar,fft-convae,25,42,0.6854460093896714
kuhar,fft-convae,25,28,0.7039906103286385
kuhar,fft-convae,25,58,0.6650234741784038
kuhar,fft-convae,25,63,0.7173708920187793
kuhar,fft-convae,25,25,0.761737089201878
kuhar,fft-convae,25,49,0.5981220657276995
kuhar,fft-convae,25,31,0.7908450704225353
kuhar,fft-convae,25,37,0.7612676056338027
kuhar,fft-convae,25,43,0.5730046948356807
kuhar,fft-convae,25,4,0.6476525821596244
kuhar,fft-convae,25,54,0.692488262910798
kuhar,fft-convae,25,40,0.647887323943662
kuhar,fft-convae,25,51,0.1666666666666666
kuhar,fft-convae,25,34,0.7384976525821597
kuhar,fft-convae,25,11,0.6464788732394366
kuhar,fft-convae,25,45,0.6795774647887324
